organization_id,name,organization_type,place_id,district,member_count,team_count,employee_capacity,name_source,is_real_name,match_confidence,max_match_distance_m,work_place_count,source,source_id,source_url,description
ORG_UNRES_W31618600,Unidentified Residential at 65 Silver Springs Boulevard,residential,PL_W31618600,Scarborough,1,1,360,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31618600,https://www.openstreetmap.org/way/31618600,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31619119,Unidentified Residential at W31619119,residential,PL_W31619119,Scarborough,1,1,800,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31619119,https://www.openstreetmap.org/way/31619119,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31619128,Unidentified Residential at W31619128,residential,PL_W31619128,Scarborough,1,1,600,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31619128,https://www.openstreetmap.org/way/31619128,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31619799,Unidentified Residential at 25 Leith Hill Road,residential,PL_W31619799,North York,1,1,600,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31619799,https://www.openstreetmap.org/way/31619799,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31619933,Unidentified Office at 2001 Sheppard Avenue East,office,PL_W31619933,North York,3,1,640,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31619933,https://www.openstreetmap.org/way/31619933,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31619934,Unidentified Office at 2005 Sheppard Avenue East,office,PL_W31619934,North York,4,1,640,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31619934,https://www.openstreetmap.org/way/31619934,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31619976,Unidentified Residential at 75 Havenbrook Boulevard,residential,PL_W31619976,North York,1,1,560,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31619976,https://www.openstreetmap.org/way/31619976,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31620037,Unidentified Office at 235 Yorkland Boulevard,office,PL_W31620037,North York,3,1,960,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31620037,https://www.openstreetmap.org/way/31620037,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31620091,Unidentified Office at 200 Consumers Road,office,PL_W31620091,North York,3,1,720,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31620091,https://www.openstreetmap.org/way/31620091,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31620168,Unidentified Office at 515 Consumers Road,office,PL_W31620168,North York,1,1,560,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31620168,https://www.openstreetmap.org/way/31620168,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31620394,Unidentified Office at 220 Duncan Mill Road,office,PL_W31620394,North York,3,1,480,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31620394,https://www.openstreetmap.org/way/31620394,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31620395,Unidentified Office at 240 Duncan Mill Road,office,PL_W31620395,North York,3,1,640,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31620395,https://www.openstreetmap.org/way/31620395,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31622235,Unidentified Residential at 1 Terraview Boulevard,residential,PL_W31622235,Scarborough,1,1,280,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31622235,https://www.openstreetmap.org/way/31622235,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31622243,Unidentified Residential at 2255 Victoria Park Avenue,residential,PL_W31622243,Scarborough,1,1,240,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31622243,https://www.openstreetmap.org/way/31622243,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31623120,Unidentified Office at W31623120,office,PL_W31623120,North York,1,1,560,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31623120,https://www.openstreetmap.org/way/31623120,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31623456,Unidentified Office at 505 Consumers Road,office,PL_W31623456,North York,2,1,880,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31623456,https://www.openstreetmap.org/way/31623456,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W316749838,Unidentified Office at 393 King West,office,PL_W316749838,Old Toronto,2,1,960,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W316749838,https://www.openstreetmap.org/way/316749838,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31754471,Unidentified Residential at 3275 Sheppard Avenue East,residential,PL_W31754471,Scarborough,1,1,680,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31754471,https://www.openstreetmap.org/way/31754471,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31754492,Unidentified Residential at 2727 Victoria Park Avenue,residential,PL_W31754492,Scarborough,1,1,520,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31754492,https://www.openstreetmap.org/way/31754492,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31754569,Unidentified Residential at 2350 Birchmount Road,residential,PL_W31754569,Scarborough,1,1,520,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31754569,https://www.openstreetmap.org/way/31754569,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31754570,Unidentified Residential at 365 Bay Mills Boulevard,residential,PL_W31754570,Scarborough,1,1,520,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31754570,https://www.openstreetmap.org/way/31754570,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31754571,Unidentified Residential at 30 Carabob Court,residential,PL_W31754571,Scarborough,2,1,600,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31754571,https://www.openstreetmap.org/way/31754571,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31754574,Unidentified Residential at 10 Carabob Court,residential,PL_W31754574,Scarborough,2,1,600,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31754574,https://www.openstreetmap.org/way/31754574,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31754575,Unidentified Residential at 40 Carabob Court,residential,PL_W31754575,Scarborough,1,1,600,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31754575,https://www.openstreetmap.org/way/31754575,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31754596,Unidentified Residential at 25 Bay Mills Boulevard,residential,PL_W31754596,Scarborough,1,1,800,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31754596,https://www.openstreetmap.org/way/31754596,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31754597,Unidentified Residential at 40 Bay Mills Boulevard,residential,PL_W31754597,Scarborough,1,1,520,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31754597,https://www.openstreetmap.org/way/31754597,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31754694,Unidentified Residential at 5 Glamorgan Avenue,residential,PL_W31754694,Scarborough,1,1,400,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31754694,https://www.openstreetmap.org/way/31754694,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31754697,Unidentified Residential at 1950 Kennedy Road,residential,PL_W31754697,Scarborough,1,1,560,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31754697,https://www.openstreetmap.org/way/31754697,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31756308,Unidentified Residential at 1 Rosemount Drive,residential,PL_W31756308,Scarborough,1,1,320,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31756308,https://www.openstreetmap.org/way/31756308,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31757276,Unidentified Residential at W31757276,residential,PL_W31757276,Scarborough,1,1,440,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31757276,https://www.openstreetmap.org/way/31757276,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W31757290,Unidentified Residential at 3947 Lawrence Avenue East,residential,PL_W31757290,Scarborough,1,1,760,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W31757290,https://www.openstreetmap.org/way/31757290,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
