external_contact_id,person_id,relation_type,label,home_place_id,co_resident,availability_profile,description
EXT0014269,P06650,partner,样本外伴侣,PL_W1204945530,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014270,P06650,parent,样本外母亲,PL_W660620251,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014271,P06650,minor_child,样本外未成年子女1,PL_W1204945530,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014272,P06651,partner,样本外伴侣,PL_W659441838,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014273,P06651,parent,样本外父亲,PL_W659117729,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014274,P06651,parent,样本外父亲,PL_W660569090,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014275,P06651,minor_child,样本外未成年子女1,PL_W704594300,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014276,P06651,minor_child,样本外未成年子女2,PL_W704594300,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014277,P06652,parent,样本外父亲,PL_W662522405,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014278,P06653,partner,样本外伴侣,PL_W661483761,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014279,P06653,parent,样本外母亲,PL_W659546848,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014280,P06653,parent,样本外父亲,PL_W659451879,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014281,P06653,minor_child,样本外未成年子女1,PL_W660177369,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014282,P06654,parent,样本外父亲,PL_W659446764,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014283,P06654,minor_child,样本外未成年子女1,PL_W661822152,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014284,P06655,parent,样本外父亲,PL_W661929038,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014285,P06655,parent,样本外父亲,PL_W804345889,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014286,P06656,partner,样本外伴侣,PL_W660831557,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014287,P06657,partner,样本外伴侣,PL_W662535814,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014288,P06657,parent,样本外父亲,PL_W659246660,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014289,P06657,minor_child,样本外未成年子女1,PL_W662535814,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014290,P06657,minor_child,样本外未成年子女2,PL_W662535814,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014291,P06658,partner,样本外伴侣,PL_W659829644,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014292,P06658,minor_child,样本外未成年子女1,PL_W659829644,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014293,P06658,minor_child,样本外未成年子女2,PL_W659829644,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014294,P06659,partner,样本外伴侣,PL_W660818226,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014295,P06659,parent,样本外父亲,PL_W661539586,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014296,P06659,minor_child,样本外未成年子女1,PL_W660818226,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014297,P06660,parent,样本外父亲,PL_W661904113,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014298,P06661,parent,样本外母亲,PL_W661284080,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014299,P06661,parent,样本外父亲,PL_W659838699,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014300,P06661,minor_child,样本外未成年子女1,PL_W220396450,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014301,P06661,minor_child,样本外未成年子女2,PL_W220396450,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014302,P06662,parent,样本外父亲,PL_W31363968,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014303,P06663,partner,样本外伴侣,PL_W36921201,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014304,P06663,parent,样本外母亲,PL_W662380964,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014305,P06663,minor_child,样本外未成年子女1,PL_W36921201,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014306,P06664,parent,样本外母亲,PL_W662388748,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014307,P06664,minor_child,样本外未成年子女1,PL_W1348023078,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014308,P06664,minor_child,样本外未成年子女2,PL_W1348023078,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014309,P06665,parent,样本外父亲,PL_W661275810,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014310,P06665,parent,样本外父亲,PL_W659839368,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014311,P06666,partner,样本外伴侣,PL_W659830904,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014312,P06666,parent,样本外父亲,PL_W661771179,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014313,P06666,minor_child,样本外未成年子女1,PL_W659830904,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014314,P06667,partner,样本外伴侣,PL_W661797586,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014315,P06667,parent,样本外父亲,PL_W1204327049,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014316,P06668,partner,样本外伴侣,PL_W659831598,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014317,P06668,parent,样本外父亲,PL_W659728732,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014318,P06668,parent,样本外父亲,PL_W661810085,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014319,P06668,minor_child,样本外未成年子女1,PL_W659831598,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014320,P06668,minor_child,样本外未成年子女2,PL_W659831598,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014321,P06669,partner,样本外伴侣,PL_W662810824,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014322,P06669,parent,样本外父亲,PL_W661027860,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014323,P06669,minor_child,样本外未成年子女1,PL_W33036596,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014324,P06671,parent,样本外母亲,PL_W659591088,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014325,P06671,parent,样本外父亲,PL_W1238694496,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014326,P06672,partner,样本外伴侣,PL_W1420636510,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014327,P06672,parent,样本外母亲,PL_W661649110,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014328,P06672,parent,样本外父亲,PL_W658472642,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014329,P06673,partner,样本外伴侣,PL_W661324276,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014330,P06673,parent,样本外母亲,PL_W662966408,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014331,P06673,parent,样本外父亲,PL_W657722077,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014332,P06674,parent,样本外父亲,PL_W661637090,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014333,P06674,parent,样本外父亲,PL_W659530761,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014334,P06675,partner,样本外伴侣,PL_W659454397,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014335,P06675,minor_child,样本外未成年子女1,PL_W659454397,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014336,P06675,minor_child,样本外未成年子女2,PL_W659454397,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014337,P06676,partner,样本外伴侣,PL_W658478601,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014338,P06676,parent,样本外父亲,PL_W663018327,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014339,P06677,partner,样本外伴侣,PL_W659609515,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014340,P06677,parent,样本外母亲,PL_W660819146,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014341,P06678,partner,样本外伴侣,PL_W659251450,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014342,P06678,parent,样本外母亲,PL_W660602574,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014343,P06678,minor_child,样本外未成年子女1,PL_W659251450,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014344,P06678,minor_child,样本外未成年子女2,PL_W659251450,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014345,P06679,partner,样本外伴侣,PL_W662124322,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
