person_id,organization_id,team_id,member_role,work_place_id,match_distance_m,match_confidence
P06365,ORG_N4285491209,ORG_N4285491209_T001,行政专员,PL_W429411804,67.1,medium
P06366,ORG_N390997489,ORG_N390997489_T001,咨询顾问,PL_N390997489,0.0,verified
P06367,ORG_N5181200162,ORG_N5181200162_T001,餐厅服务员,PL_N5181200162,0.0,verified
P06368,ORG_N7323173820,ORG_N7323173820_T001,客户经理,PL_W61430317,1.1,high
P06369,ORG_UNRES_W31620168,ORG_UNRES_W31620168_T001,客户专员,PL_W31620168,0.0,unresolved
P06370,ORG_W1374875812,ORG_W1374875812_T001,高级产品经理,PL_W598637692,57.8,medium
P06371,ORG_UNRES_W56062698,ORG_UNRES_W56062698_T001,安装工,PL_W56062698,0.0,unresolved
P06372,ORG_N10676976487,ORG_N10676976487_T001,销售经理,PL_W436901530,24.6,high
P06373,ORG_W42709356,ORG_W42709356_T001,健身教练,PL_W42709356,0.0,verified
P06374,ORG_UNRES_W33409410,ORG_UNRES_W33409410_T001,软件工程师,PL_W33409410,0.0,unresolved
P06375,ORG_UNRES_W657979484,ORG_UNRES_W657979484_T001,快递员,PL_W657979484,0.0,unresolved
P06376,ORG_N5091609418,ORG_N5091609418_T001,销售经理,PL_N5091609418,0.0,verified
P06377,ORG_W27767640,ORG_W27767640_T002,酒店服务人员,PL_W27767640,0.0,verified
P06378,ORG_N4286043213,ORG_N4286043213_T001,健身教练,PL_N4286043213,0.0,verified
P06379,ORG_N4093289947,ORG_N4093289947_T001,软件工程师,PL_W33562383,22.7,high
P06380,ORG_UNRES_W1395777493,ORG_UNRES_W1395777493_T001,安装工,PL_W1395777493,0.0,unresolved
P06381,ORG_UNRES_W93811221,ORG_UNRES_W93811221_T001,卡车司机,PL_W93811221,0.0,unresolved
P06382,ORG_N12596289530,ORG_N12596289530_T001,HR经理,PL_N12596289530,0.0,verified
P06383,ORG_UNRES_W179653207,ORG_UNRES_W179653207_T001,汽车技师,PL_W179653207,0.0,unresolved
P06384,ORG_N11711556182,ORG_N11711556182_T001,本科生,PL_N11711556182,0.0,verified
P06385,ORG_W61014137,ORG_W61014137_T001,厨师,PL_W61014137,0.0,verified
P06386,ORG_N3405891061,ORG_N3405891061_T001,客户专员,PL_N3405891061,0.0,verified
P06387,ORG_UNRES_W677784207,ORG_UNRES_W677784207_T001,设备操作员,PL_W677784207,0.0,unresolved
P06388,ORG_N13946404588,ORG_N13946404588_T001,硕士研究生,PL_N13946404588,0.0,verified
P06389,ORG_W27778414,ORG_W27778414_T001,酒店前台,PL_W27778414,0.0,verified
P06390,ORG_N11961685654,ORG_N11961685654_T001,销售代表,PL_N11961685654,0.0,verified
P06391,ORG_UNRES_W467605455,ORG_UNRES_W467605455_T001,配送员,PL_W467605455,0.0,unresolved
P06392,ORG_W1366234349,ORG_W1366234349_T002,设计师,PL_W105516599,98.6,medium
P06393,ORG_UNRES_W906401707,ORG_UNRES_W906401707_T001,汽车技师,PL_W906401707,0.0,unresolved
P06394,ORG_N6886875398,ORG_N6886875398_T001,高级运营专员,PL_W62057338,70.9,medium
P06395,ORG_N5069406422,ORG_N5069406422_T001,销售代表,PL_W179222094,48.6,medium
P06396,ORG_N5184936115,ORG_N5184936115_T001,美容师,PL_N5184936115,0.0,verified
P06397,ORG_W31963777,ORG_W31963777_T001,HR经理,PL_W31963777,0.0,verified
P06398,ORG_W122204304,ORG_W122204304_T001,房产经纪,PL_W122204304,0.0,verified
P06399,ORG_N13764113357,ORG_N13764113357_T001,自媒体从业者,PL_N13764113357,0.0,verified
P06400,ORG_W24529292,ORG_W24529292_T001,客户经理,PL_W663868812,44.4,medium
P06401,ORG_UNRES_W661471621,ORG_UNRES_W661471621_T001,数据分析师,PL_W661471621,0.0,unresolved
P06402,ORG_W77039686,ORG_W77039686_T001,硕士研究生,PL_W77039686,0.0,verified
P06403,ORG_N5443636923,ORG_N5443636923_T001,销售经理,PL_W663827189,82.1,medium
P06404,ORG_UNRES_W659581422,ORG_UNRES_W659581422_T001,数据分析师,PL_W659581422,0.0,unresolved
P06405,ORG_W15396822,ORG_W15396822_T001,本科生,PL_W15396822,0.0,verified
P06406,ORG_N11673937617,ORG_N11673937617_T001,自由设计师,PL_N11673937617,0.0,verified
P06407,ORG_W33653597,ORG_W33653597_T001,独立程序员,PL_W33653597,0.0,verified
P06408,ORG_W142739261,ORG_W142739261_T001,高级运营专员,PL_W142739261,0.0,verified
P06409,ORG_N6341503776,ORG_N6341503776_T001,餐厅服务员,PL_N6341503776,0.0,verified
P06410,ORG_UNRES_W25775080,ORG_UNRES_W25775080_T001,健身教练,PL_W25775080,0.0,unresolved
P06411,ORG_W27767631,ORG_W27767631_T001,HR经理,PL_W27767631,0.0,verified
P06412,ORG_UNRES_W660584509,ORG_UNRES_W660584509_T001,私教,PL_W660584509,0.0,unresolved
P06413,ORG_N13332965095,ORG_N13332965095_T001,软件工程师,PL_N13332965095,0.0,verified
P06414,ORG_N1396611494,ORG_N1396611494_T001,客服,PL_N1396611494,0.0,verified
P06415,ORG_W89636166,ORG_W89636166_T001,采购专员,PL_W89636162,41.5,medium
P06416,ORG_N5678642917,ORG_N5678642917_T001,咨询顾问,PL_N5678642917,0.0,verified
P06417,ORG_W66967683,ORG_W66967683_T001,区域经理,PL_W66967683,0.0,verified
P06418,ORG_UNRES_W273616578,ORG_UNRES_W273616578_T001,区域经理,PL_W273616578,0.0,unresolved
P06419,ORG_W30265255,ORG_W30265255_T001,运营专员,PL_W30265255,0.0,verified
P06420,ORG_W38743637,ORG_W38743637_T001,运营专员,PL_W38743637,0.0,verified
P06421,ORG_UNRES_W151795265,ORG_UNRES_W151795265_T001,翻译,PL_W151795265,0.0,unresolved
P06422,ORG_W775641405,ORG_W775641405_T001,硕士研究生,PL_W775641405,0.0,verified
P06423,ORG_N2840298201,ORG_N2840298201_T001,餐厅服务员,PL_N2840298201,0.0,verified
P06424,ORG_W25491342,ORG_W25491342_T001,酒店服务人员,PL_W25491342,0.0,verified
P06425,ORG_UNRES_W397124714,ORG_UNRES_W397124714_T001,产品经理,PL_W397124714,0.0,unresolved
P06426,ORG_W60304653,ORG_W60304653_T001,博士研究生,PL_W60304653,0.0,verified
P06427,ORG_UNRES_W55946873,ORG_UNRES_W55946873_T001,安装工,PL_W55946873,0.0,unresolved
P06428,ORG_UNRES_W700221888,ORG_UNRES_W700221888_T001,客户专员,PL_W700221888,0.0,unresolved
P06429,ORG_N6551695037,ORG_N6551695037_T001,财务主管,PL_N6551695037,0.0,verified
P06430,ORG_W28533900,ORG_W28533900_T001,设备操作员,PL_W28533900,0.0,verified
P06431,ORG_N11609761768,ORG_N11609761768_T001,美容师,PL_N11609761768,0.0,verified
P06432,ORG_UNRES_W704634892,ORG_UNRES_W704634892_T001,产品经理,PL_W704634892,0.0,unresolved
P06433,ORG_W256116927,ORG_W256116927_T002,产品经理,PL_W256116927,0.0,verified
P06434,ORG_N13890081077,ORG_N13890081077_T001,房产经纪,PL_N13890081077,0.0,verified
P06435,ORG_W660832650,ORG_W660832650_T001,保安,PL_W660832650,0.0,verified
P06436,ORG_N3199463353,ORG_N3199463353_T001,客服,PL_N3199463353,0.0,verified
P06437,ORG_UNRES_W704995235,ORG_UNRES_W704995235_T001,运营专员,PL_W704995235,0.0,unresolved
P06438,ORG_UNRES_W31618600,ORG_UNRES_W31618600_T001,独立程序员,PL_W31618600,0.0,unresolved
P06439,ORG_W243812280,ORG_W243812280_T001,健身教练,PL_W243812280,0.0,verified
P06440,ORG_N13704292878,ORG_N13704292878_T001,咨询顾问,PL_N13704292878,0.0,verified
P06441,ORG_W150494721,ORG_W150494721_T001,项目经理,PL_W150494721,0.0,verified
P06442,ORG_N2405823219,ORG_N2405823219_T001,零售店员,PL_N2405823219,0.0,verified
P06443,ORG_UNRES_W34749571,ORG_UNRES_W34749571_T001,产品经理,PL_W34749571,0.0,unresolved
P06444,ORG_UNRES_W160135295,ORG_UNRES_W160135295_T001,行政专员,PL_W160135295,0.0,unresolved
P06445,ORG_W27778414,ORG_W27778414_T001,酒店前台,PL_W27778414,0.0,verified
P06446,ORG_W43805337,ORG_W43805337_T001,翻译,PL_W43805337,0.0,verified
P06447,ORG_N8755303552,ORG_N8755303552_T001,本科生,PL_N8755303552,0.0,verified
P06448,ORG_W61014137,ORG_W61014137_T002,酒店前台,PL_W61014137,0.0,verified
P06449,ORG_W31620396,ORG_W31620396_T001,高级数据分析师,PL_W31620396,0.0,verified
P06450,ORG_W775640504,ORG_W775640504_T001,本科生,PL_W775640504,0.0,verified
P06451,ORG_N4131866041,ORG_N4131866041_T001,咖啡师,PL_N4131866041,0.0,verified
P06452,ORG_N6318936247,ORG_N6318936247_T001,独立承包商,PL_N6318936247,0.0,verified
P06453,ORG_N7836174711,ORG_N7836174711_T001,咨询顾问,PL_W61951968,49.4,medium
P06454,ORG_N6547925937,ORG_N6547925937_T001,HR经理,PL_N6547925937,0.0,verified
P06455,ORG_UNRES_W660585504,ORG_UNRES_W660585504_T001,独立承包商,PL_W660585504,0.0,unresolved
P06456,ORG_UNRES_W43806369,ORG_UNRES_W43806369_T001,项目经理,PL_W43806369,0.0,unresolved
P06457,ORG_N13025831405,ORG_N13025831405_T001,客户专员,PL_N13025831405,0.0,verified
P06458,ORG_N6373194144,ORG_N6373194144_T001,餐厅服务员,PL_N6373194144,0.0,verified
P06459,ORG_UNRES_W31811118,ORG_UNRES_W31811118_T001,网店经营者,PL_W31811118,0.0,unresolved
P06460,ORG_UNRES_W660078366,ORG_UNRES_W660078366_T001,安装工,PL_W660078366,0.0,unresolved
P06461,ORG_UNRES_W703613748,ORG_UNRES_W703613748_T001,房产经纪,PL_W703613748,0.0,unresolved
P06462,ORG_N13295491901,ORG_N13295491901_T001,健身教练,PL_N13295491901,0.0,verified
P06463,ORG_W815475387,ORG_W815475387_T001,本科生,PL_W815475387,0.0,verified
P06464,ORG_W61759776,ORG_W61759776_T002,本科生,PL_W61759776,0.0,verified
P06465,ORG_UNRES_W78592457,ORG_UNRES_W78592457_T001,客户专员,PL_W78592457,0.0,unresolved
P06466,ORG_N579253714,ORG_N579253714_T001,零售店员,PL_N579253714,0.0,verified
P06467,ORG_UNRES_W409262655,ORG_UNRES_W409262655_T001,高级数据分析师,PL_W409262655,0.0,unresolved
P06468,ORG_N577454544,ORG_N577454544_T001,高级数据分析师,PL_W147496461,77.1,medium
P06469,ORG_W179297875,ORG_W179297875_T002,厨师,PL_W179297875,0.0,verified
P06470,ORG_N12618982330,ORG_N12618982330_T001,餐厅服务员,PL_N12618982330,0.0,verified
P06471,ORG_W184344340,ORG_W184344340_T001,厨师,PL_W184344340,0.0,verified
P06472,ORG_UNRES_W660806810,ORG_UNRES_W660806810_T001,安装工,PL_W660806810,0.0,unresolved
P06473,ORG_N869750978,ORG_N869750978_T001,销售代表,PL_W679134321,67.6,medium
P06474,ORG_N9573757713,ORG_N9573757713_T001,采购经理,PL_W943602453,18.8,high
P06475,ORG_N8772996699,ORG_N8772996699_T001,厨师,PL_N8772996699,0.0,verified
P06476,ORG_N4697780119,ORG_N4697780119_T001,美容师,PL_N4697780119,0.0,verified
P06477,ORG_W179297875,ORG_W179297875_T001,厨师,PL_W179297875,0.0,verified
P06478,ORG_W103094562,ORG_W103094562_T001,汽车技师,PL_W103094562,0.0,verified
P06479,ORG_W161110169,ORG_W161110169_T001,本科生,PL_W161110169,0.0,verified
P06480,ORG_W1206414602,ORG_W1206414602_T001,健身教练,PL_W1206414602,0.0,verified
P06481,ORG_N383405967,ORG_N383405967_T001,厨师,PL_N383405967,0.0,verified
P06482,ORG_N209247596,ORG_N209247596_T001,餐厅服务员,PL_N209247596,0.0,verified
P06483,ORG_N7581344018,ORG_N7581344018_T001,HR经理,PL_N7581344018,0.0,verified
P06484,ORG_N8550950821,ORG_N8550950821_T001,独立承包商,PL_W61759778,10.7,high
P06485,ORG_N4572092700,ORG_N4572092700_T001,软件工程师,PL_N4572092700,0.0,verified
P06486,ORG_N4137896886,ORG_N4137896886_T001,软件工程师,PL_N4137896886,0.0,verified
P06487,ORG_N6532307631,ORG_N6532307631_T001,翻译,PL_N6532307631,0.0,verified
P06488,ORG_W300884213,ORG_W300884213_T001,数据分析师,PL_W300884213,0.0,verified
P06489,ORG_W61759776,ORG_W61759776_T003,本科生,PL_W61759776,0.0,verified
P06490,ORG_N432775841,ORG_N432775841_T001,HR经理,PL_N432775841,0.0,verified
P06491,ORG_W34551490,ORG_W34551490_T001,酒店服务人员,PL_W34551490,0.0,verified
P06492,ORG_W30977087,ORG_W30977087_T001,高级数据分析师,PL_W30977087,0.0,verified
P06493,ORG_UNRES_W89185220,ORG_UNRES_W89185220_T001,行政专员,PL_W89185220,0.0,unresolved
P06494,ORG_W76001187,ORG_W76001187_T001,酒店前台,PL_W76001187,0.0,verified
P06495,ORG_N6594563435,ORG_N6594563435_T001,客服,PL_N6594563435,0.0,verified
P06496,ORG_N6538304679,ORG_N6538304679_T001,收银员,PL_N6538304679,0.0,verified
P06497,ORG_N7708066748,ORG_N7708066748_T001,行政专员,PL_N7708066748,0.0,verified
P06498,ORG_N1131532988,ORG_N1131532988_T001,保安,PL_N1131532988,0.0,verified
P06499,ORG_N6845091823,ORG_N6845091823_T001,网店经营者,PL_N6845091823,0.0,verified
P06500,ORG_W142432175,ORG_W142432175_T001,产品经理,PL_W142432175,0.0,verified
P06501,ORG_W146419070,ORG_W146419070_T001,酒店服务人员,PL_W146419070,0.0,verified
P06502,ORG_W23334883,ORG_W23334883_T001,硕士研究生,PL_W23334883,0.0,verified
P06503,ORG_UNRES_W119973190,ORG_UNRES_W119973190_T001,销售经理,PL_W119973190,0.0,unresolved
P06504,ORG_UNRES_W662150267,ORG_UNRES_W662150267_T001,销售经理,PL_W662150267,0.0,unresolved
P06505,ORG_N13374538650,ORG_N13374538650_T001,咖啡师,PL_N13374538650,0.0,verified
P06506,ORG_N13021796634,ORG_N13021796634_T001,运营专员,PL_N13021796634,0.0,verified
P06507,ORG_W170244790,ORG_W170244790_T001,厨师,PL_W170244790,0.0,verified
P06508,ORG_W424199086,ORG_W424199086_T001,高级软件工程师,PL_W424199086,0.0,verified
P06509,ORG_UNRES_W1491355203,ORG_UNRES_W1491355203_T001,配送员,PL_W1491355203,0.0,unresolved
P06510,ORG_N6181451958,ORG_N6181451958_T001,厨师,PL_N6181451958,0.0,verified
P06511,ORG_W32805001,ORG_W32805001_T001,数据分析师,PL_W32805001,0.0,verified
P06512,ORG_UNRES_W34722373,ORG_UNRES_W34722373_T001,项目经理,PL_W34722373,0.0,unresolved
P06513,ORG_W43812280,ORG_W43812280_T001,卡车司机,PL_W421644929,19.1,high
P06514,ORG_N2366714885,ORG_N2366714885_T001,收银员,PL_N2366714885,0.0,verified
P06515,ORG_N3687539002,ORG_N3687539002_T001,设计师,PL_N3687539002,0.0,verified
P06516,ORG_W659129651,ORG_W659129651_T001,安装工,PL_W670106649,48.7,medium
P06517,ORG_UNRES_W34516616,ORG_UNRES_W34516616_T001,安装工,PL_W34516616,0.0,unresolved
P06518,ORG_W61759776,ORG_W61759776_T003,本科生,PL_W61759776,0.0,verified
P06519,ORG_N12610485697,ORG_N12610485697_T001,厨师,PL_N12610485697,0.0,verified
P06520,ORG_UNRES_W99375036,ORG_UNRES_W99375036_T001,客服,PL_W99375036,0.0,unresolved
P06521,ORG_UNRES_W918421631,ORG_UNRES_W918421631_T001,部门经理,PL_W918421631,0.0,unresolved
P06522,ORG_W58271339,ORG_W58271339_T001,房产经纪,PL_W225948695,11.9,high
P06523,ORG_UNRES_W33542264,ORG_UNRES_W33542264_T001,采购专员,PL_W33542264,0.0,unresolved
P06524,ORG_W231773826,ORG_W231773826_T002,厨师,PL_W231773826,0.0,verified
P06525,ORG_W33406542,ORG_W33406542_T001,销售经理,PL_W33406542,0.0,verified
P06526,ORG_UNRES_W661929125,ORG_UNRES_W661929125_T001,自媒体从业者,PL_W661929125,0.0,unresolved
P06527,ORG_N5706236065,ORG_N5706236065_T002,客户专员,PL_W599480360,41.6,medium
P06528,ORG_W61429677,ORG_W61429677_T001,酒店服务人员,PL_W61429677,0.0,verified
P06529,ORG_N13274887526,ORG_N13274887526_T001,理发师,PL_N13274887526,0.0,verified
P06530,ORG_N10032196436,ORG_N10032196436_T001,厨师,PL_N10032196436,0.0,verified
P06531,ORG_UNRES_W978051261,ORG_UNRES_W978051261_T001,自媒体从业者,PL_W978051261,0.0,unresolved
P06532,ORG_N12773124067,ORG_N12773124067_T001,独立程序员,PL_N12773124067,0.0,verified
P06533,ORG_UNRES_W43809758,ORG_UNRES_W43809758_T001,仓库操作员,PL_W43809758,0.0,unresolved
P06534,ORG_W129730208,ORG_W129730208_T001,财务主管,PL_W129730208,0.0,verified
P06535,ORG_N5161264621,ORG_N5161264621_T001,会计,PL_W657722108,16.0,high
P06536,ORG_UNRES_W55465033,ORG_UNRES_W55465033_T001,焊工,PL_W55465033,0.0,unresolved
P06537,ORG_N6685670040,ORG_N6685670040_T001,高级项目经理,PL_N6685670040,0.0,verified
P06538,ORG_N738174079,ORG_N738174079_T001,咖啡师,PL_N738174079,0.0,verified
P06539,ORG_W58745947,ORG_W58745947_T001,仓库操作员,PL_W58745947,0.0,verified
P06540,ORG_N3604081135,ORG_N3604081135_T001,运营专员,PL_N3604081135,0.0,verified
P06541,ORG_UNRES_W61698864,ORG_UNRES_W61698864_T001,销售代表,PL_W61698864,0.0,unresolved
P06542,ORG_W32462507,ORG_W32462507_T001,电工,PL_W43805591,60.4,medium
P06543,ORG_UNRES_W170055112,ORG_UNRES_W170055112_T001,独立程序员,PL_W170055112,0.0,unresolved
P06544,ORG_N2342895437,ORG_N2342895437_T001,产品经理,PL_N2342895437,0.0,verified
P06545,ORG_N7708243587,ORG_N7708243587_T001,客户经理,PL_W701979632,30.0,medium
P06546,ORG_W34320500,ORG_W34320500_T001,客户专员,PL_W34320500,0.0,verified
P06547,ORG_UNRES_W702169103,ORG_UNRES_W702169103_T001,翻译,PL_W702169103,0.0,unresolved
P06548,ORG_N9008136763,ORG_N9008136763_T001,高级数据分析师,PL_N9008136763,0.0,verified
P06549,ORG_W40542510,ORG_W40542510_T001,摄影师,PL_W680567507,26.9,medium
P06550,ORG_W796653490,ORG_W796653490_T001,财务主管,PL_W796654941,50.9,medium
P06551,ORG_N11571486848,ORG_N11571486848_T001,餐厅服务员,PL_N11571486848,0.0,verified
P06552,ORG_UNRES_W43806034,ORG_UNRES_W43806034_T001,仓库操作员,PL_W43806034,0.0,unresolved
P06553,ORG_UNRES_W117593766,ORG_UNRES_W117593766_T001,采购专员,PL_W117593766,0.0,unresolved
P06554,ORG_UNRES_W659574437,ORG_UNRES_W659574437_T001,仓库操作员,PL_W659574437,0.0,unresolved
P06555,ORG_UNRES_W697166895,ORG_UNRES_W697166895_T001,安装工,PL_W697166895,0.0,unresolved
P06556,ORG_UNRES_W1108418384,ORG_UNRES_W1108418384_T001,网店经营者,PL_W1108418384,0.0,unresolved
P06557,ORG_UNRES_W659588103,ORG_UNRES_W659588103_T001,产品经理,PL_W659588103,0.0,unresolved
P06558,ORG_W23447424,ORG_W23447424_T002,本科生,PL_W23447424,0.0,verified
P06559,ORG_W732182933,ORG_W732182933_T001,设备操作员,PL_W732182933,0.0,verified
P06560,ORG_W61014137,ORG_W61014137_T002,酒店前台,PL_W61014137,0.0,verified
P06561,ORG_UNRES_W661649578,ORG_UNRES_W661649578_T001,咨询顾问,PL_W661649578,0.0,unresolved
P06562,ORG_UNRES_W58030183,ORG_UNRES_W58030183_T001,财务专员,PL_W58030183,0.0,unresolved
P06563,ORG_UNRES_W659606610,ORG_UNRES_W659606610_T001,卡车司机,PL_W659606610,0.0,unresolved
P06564,ORG_W61759776,ORG_W61759776_T003,本科生,PL_W61759776,0.0,verified
P06565,ORG_N6584575099,ORG_N6584575099_T001,理发师,PL_N6584575099,0.0,verified
P06566,ORG_UNRES_W34517224,ORG_UNRES_W34517224_T001,快递员,PL_W34517224,0.0,unresolved
P06567,ORG_W1246221241,ORG_W1246221241_T001,网店经营者,PL_W1246221241,0.0,verified
P06568,ORG_N12904007162,ORG_N12904007162_T001,咖啡师,PL_N12904007162,0.0,verified
P06569,ORG_N11961730316,ORG_N11961730316_T001,财务主管,PL_W661077889,85.9,medium
P06570,ORG_W44076451,ORG_W44076451_T002,厨师,PL_W44076451,0.0,verified
P06571,ORG_N13798478917,ORG_N13798478917_T001,采购经理,PL_N13798478917,0.0,verified
P06572,ORG_N12838445438,ORG_N12838445438_T001,销售经理,PL_N12838445438,0.0,verified
P06573,ORG_UNRES_W41263827,ORG_UNRES_W41263827_T001,焊工,PL_W41263827,0.0,unresolved
P06574,ORG_W27778414,ORG_W27778414_T001,酒店服务人员,PL_W27778414,0.0,verified
P06575,ORG_N13670266862,ORG_N13670266862_T001,本科生,PL_N13670266862,0.0,verified
P06576,ORG_W125308706,ORG_W125308706_T001,房产经纪,PL_W125308706,0.0,verified
P06577,ORG_N6547837591,ORG_N6547837591_T001,餐厅服务员,PL_N6547837591,0.0,verified
P06578,ORG_UNRES_W416172845,ORG_UNRES_W416172845_T001,维修技师,PL_W416172845,0.0,unresolved
P06579,ORG_W328900136,ORG_W328900136_T001,采购经理,PL_W328900136,0.0,verified
P06580,ORG_N10537982829,ORG_N10537982829_T001,产品经理,PL_W31451792,40.9,medium
P06581,ORG_UNRES_W35021082,ORG_UNRES_W35021082_T001,建筑工人,PL_W35021082,0.0,unresolved
P06582,ORG_N13915723230,ORG_N13915723230_T001,客服,PL_N13915723230,0.0,verified
P06583,ORG_W115222390,ORG_W115222390_T001,采购专员,PL_W115222390,0.0,verified
P06584,ORG_UNRES_W34148442,ORG_UNRES_W34148442_T001,建筑工人,PL_W34148442,0.0,unresolved
P06585,ORG_UNRES_W56184894,ORG_UNRES_W56184894_T001,电工,PL_W56184894,0.0,unresolved
P06586,ORG_UNRES_W291464330,ORG_UNRES_W291464330_T001,快递员,PL_W291464330,0.0,unresolved
P06587,ORG_W436018569,ORG_W436018569_T001,采购经理,PL_W436018569,0.0,verified
P06588,ORG_N6584458762,ORG_N6584458762_T001,HR经理,PL_N6584458762,0.0,verified
P06589,ORG_UNRES_W58796619,ORG_UNRES_W58796619_T001,仓库操作员,PL_W58796619,0.0,unresolved
P06590,ORG_UNRES_W677322972,ORG_UNRES_W677322972_T001,房产经纪,PL_W677322972,0.0,unresolved
P06591,ORG_N13667111695,ORG_N13667111695_T001,HR经理,PL_W57053335,22.6,high
P06592,ORG_UNRES_W33681415,ORG_UNRES_W33681415_T001,建筑工人,PL_W33681415,0.0,unresolved
P06593,ORG_N2681580824,ORG_N2681580824_T001,本科生,PL_N2681580824,0.0,verified
P06594,ORG_W663871232,ORG_W663871232_T001,财务经理,PL_W139635113,18.1,high
P06595,ORG_W25108215,ORG_W25108215_T001,高级数据分析师,PL_W25108215,0.0,verified
P06596,ORG_W257053580,ORG_W257053580_T001,采购专员,PL_W257053580,0.0,verified
P06597,ORG_N10085704214,ORG_N10085704214_T001,硕士研究生,PL_N10085704214,0.0,verified
P06598,ORG_N6559074163,ORG_N6559074163_T001,高级数据分析师,PL_W659632904,2.6,high
P06599,ORG_N2779416781,ORG_N2779416781_T001,厨师,PL_N2779416781,0.0,verified
P06600,ORG_UNRES_W36331125,ORG_UNRES_W36331125_T001,独立承包商,PL_W36331125,0.0,unresolved
P06601,ORG_W62058576,ORG_W62058576_T001,客户专员,PL_W62058576,0.0,verified
P06602,ORG_UNRES_W659307962,ORG_UNRES_W659307962_T001,建筑工人,PL_W659307962,0.0,unresolved
P06603,ORG_N10844950436,ORG_N10844950436_T001,收银员,PL_N10844950436,0.0,verified
P06604,ORG_UNRES_W657949135,ORG_UNRES_W657949135_T001,独立程序员,PL_W657949135,0.0,unresolved
P06605,ORG_N9777691522,ORG_N9777691522_T001,独立承包商,PL_N9777691522,0.0,verified
P06606,ORG_N13332965095,ORG_N13332965095_T001,运营专员,PL_W34777559,4.1,high
P06607,ORG_W98409726,ORG_W98409726_T001,高级软件工程师,PL_W98409726,0.0,verified
